MLSNUM,LISTPRICE,ZIP,BEDS,BATHS,SQFT,PHOTOURL
72193919,379900,2184,3,2,1491,http://media.mlspin.com/photo.aspx?mls=72193919
72193937,229900,1701,2,1.5,981,http://media.mlspin.com/photo.aspx?mls=72193937
72193938,529900,2466,2,1.5,1314,http://media.mlspin.com/photo.aspx?mls=72193938
72193948,134500,1569,2,1,793,http://media.mlspin.com/photo.aspx?mls=72193948
72193983,359900,1721,2,2.5,2053,http://media.mlspin.com/photo.aspx?mls=72193983
72193999,269000,2125,2,1,702,http://media.mlspin.com/photo.aspx?mls=72193999
72194023,139900,1719,2,1,805,http://media.mlspin.com/photo.aspx?mls=72194023
72194027,355000,1970,2,2,1290,http://media.mlspin.com/photo.aspx?mls=72194027
72194079,599900,1950,3,2.5,1366,http://media.mlspin.com/photo.aspx?mls=72194079
72194086,324900,1752,2,2.5,1440,http://media.mlspin.com/photo.aspx?mls=72194086
72194090,127900,1854,1,1,756,http://media.mlspin.com/photo.aspx?mls=72194090
72194097,190000,1810,2,1,1010,http://media.mlspin.com/photo.aspx?mls=72194097
72194194,535000,2127,2,2,817,http://media.mlspin.com/photo.aspx?mls=72194194
72194292,299900,1876,3,1.5,2000,http://media.mlspin.com/photo.aspx?mls=72194292
72194307,729000,1938,3,2.5,2474,http://media.mlspin.com/photo.aspx?mls=72194307
72194330,295000,2370,2,2,1648,http://media.mlspin.com/photo.aspx?mls=72194330
72194349,1279000,2445,3,2.5,1762,http://media.mlspin.com/photo.aspx?mls=72194349
72194351,339900,1536,2,3.5,2263,http://media.mlspin.com/photo.aspx?mls=72194351
72194355,249900,1966,1,1,794,http://media.mlspin.com/photo.aspx?mls=72194355
72194394,639000,2494,2,2,1508,http://media.mlspin.com/photo.aspx?mls=72194394
72194404,399000,1970,2,2,1400,http://media.mlspin.com/photo.aspx?mls=72194404
72194413,120000,3079,2,1,687,http://media.mlspin.com/photo.aspx?mls=72194413
72194443,112000,3079,1,1,580,http://media.mlspin.com/photo.aspx?mls=72194443
72194562,299900,2151,2,1.5,1072,http://media.mlspin.com/photo.aspx?mls=72194562
72194600,365000,2351,3,2.5,1850,http://media.mlspin.com/photo.aspx?mls=72194600
72194653,99900,1843,1,1,670,http://media.mlspin.com/photo.aspx?mls=72194653
72194660,480000,1581,3,2.5,1760,http://media.mlspin.com/photo.aspx?mls=72194660
72194750,129900,2703,2,1,900,http://media.mlspin.com/photo.aspx?mls=72194750
72194769,499990,1950,3,2,1550,http://media.mlspin.com/photo.aspx?mls=72194769
72194784,269900,2151,3,1.5,1188,http://media.mlspin.com/photo.aspx?mls=72194784
72194805,229000,1760,1,1,759,http://media.mlspin.com/photo.aspx?mls=72194805
72194818,289000,2631,2,2,1063,http://media.mlspin.com/photo.aspx?mls=72194818
72194914,139000,1545,1,1,685,http://media.mlspin.com/photo.aspx?mls=72194914
72194935,169900,2601,2,1.5,936,http://media.mlspin.com/photo.aspx?mls=72194935
72194959,199900,2649,2,2,1110,http://media.mlspin.com/photo.aspx?mls=72194959
72194963,499999,2125,2,1,977,http://media.mlspin.com/photo.aspx?mls=72194963
72194978,249900,2324,3,1.5,1296,http://media.mlspin.com/photo.aspx?mls=72194978
72194992,699000,2155,3,3.5,2007,http://media.mlspin.com/photo.aspx?mls=72194992
72194996,154900,1913,2,1,915,http://media.mlspin.com/photo.aspx?mls=72194996
72195100,775000,2110,1,1,747,http://media.mlspin.com/photo.aspx?mls=72195100
72195102,169900,1854,2,1.5,953,http://media.mlspin.com/photo.aspx?mls=72195102
72195127,620000,2127,2,2,1387,http://media.mlspin.com/photo.aspx?mls=72195127
72195170,179000,2673,2,1.5,1000,http://media.mlspin.com/photo.aspx?mls=72195170
72195181,179900,1830,2,1,929,http://media.mlspin.com/photo.aspx?mls=72195181
72195185,509900,2155,2,2,1521,http://media.mlspin.com/photo.aspx?mls=72195185
72195221,235000,2053,2,2,897,http://media.mlspin.com/photo.aspx?mls=72195221
72195223,175000,2324,2,1,740,http://media.mlspin.com/photo.aspx?mls=72195223
72195233,211900,1569,2,1.5,1222,http://media.mlspin.com/photo.aspx?mls=72195233
72195238,121900,1453,1,1,820,http://media.mlspin.com/photo.aspx?mls=72195238
72195252,629000,2141,1,1,812,http://media.mlspin.com/photo.aspx?mls=72195252
72195259,359000,2125,1,1,700,http://media.mlspin.com/photo.aspx?mls=72195259
72195265,389900,1773,2,1.5,1242,http://media.mlspin.com/photo.aspx?mls=72195265
72195269,115900,1453,1,1,876,http://media.mlspin.com/photo.aspx?mls=72195269
72195331,349900,2152,1,1,999,http://media.mlspin.com/photo.aspx?mls=72195331
72195345,114900,2703,2,1,900,http://media.mlspin.com/photo.aspx?mls=72195345
72195362,199990,1801,1,1,700,http://media.mlspin.com/photo.aspx?mls=72195362
72195430,229900,2021,2,2,861,http://media.mlspin.com/photo.aspx?mls=72195430
72195441,109500,1602,2,2,1161,http://media.mlspin.com/photo.aspx?mls=72195441
72195470,349000,2155,1,1,911,http://media.mlspin.com/photo.aspx?mls=72195470
72195684,210000,2375,2,1,1035,http://media.mlspin.com/photo.aspx?mls=72195684
72195690,379999,1949,2,2,1204,http://media.mlspin.com/photo.aspx?mls=72195690
72195714,399000,2127,1,1,579,http://media.mlspin.com/photo.aspx?mls=72195714
72195745,625000,2210,1,1,670,http://media.mlspin.com/photo.aspx?mls=72195745
72195785,419900,2780,2,2.5,1931,http://media.mlspin.com/photo.aspx?mls=72195785
72195797,799000,2445,2,2,1230,http://media.mlspin.com/photo.aspx?mls=72195797
72195853,194900,1373,2,1.5,1274,http://media.mlspin.com/photo.aspx?mls=72195853
72195862,564900,2127,2,1,801,http://media.mlspin.com/photo.aspx?mls=72195862
72195904,375000,2184,2,2.5,1716,http://media.mlspin.com/photo.aspx?mls=72195904
72195914,199999,1902,1,1,720,http://media.mlspin.com/photo.aspx?mls=72195914
72195949,768000,2139,2,2,966,http://media.mlspin.com/photo.aspx?mls=72195949
72195977,719000,2141,2,2,1059,http://media.mlspin.com/photo.aspx?mls=72195977
72195992,389900,1906,2,2.5,1730,http://media.mlspin.com/photo.aspx?mls=72195992
72195994,209000,1938,2,1,777,http://media.mlspin.com/photo.aspx?mls=72195994
72195997,105000,1085,2,1.5,962,http://media.mlspin.com/photo.aspx?mls=72195997
72196056,269900,1760,2,2,925,http://media.mlspin.com/photo.aspx?mls=72196056
72196141,269900,2171,1,1,896,http://media.mlspin.com/photo.aspx?mls=72196141
72196200,325000,2130,2,1,730,http://media.mlspin.com/photo.aspx?mls=72196200
72196214,535000,2139,2,1,829,http://media.mlspin.com/photo.aspx?mls=72196214
72196245,207900,2375,2,1,1035,http://media.mlspin.com/photo.aspx?mls=72196245
72196289,224900,1760,1,1,600,http://media.mlspin.com/photo.aspx?mls=72196289
72196329,499900,2169,3,2.5,1683,http://media.mlspin.com/photo.aspx?mls=72196329
72196353,54900,1453,1,1,480,http://media.mlspin.com/photo.aspx?mls=72196353
72196422,170000,1545,2,1,920,http://media.mlspin.com/photo.aspx?mls=72196422
72196431,679000,2127,2,2,986,http://media.mlspin.com/photo.aspx?mls=72196431
72196445,269000,1060,2,2,1122,http://media.mlspin.com/photo.aspx?mls=72196445
72196454,439900,2155,3,1,1125,http://media.mlspin.com/photo.aspx?mls=72196454
72196477,499900,2130,2,1,1057,http://media.mlspin.com/photo.aspx?mls=72196477
72196509,439000,2150,3,2,1560,http://media.mlspin.com/photo.aspx?mls=72196509
72196512,475000,2125,2,1,926,http://media.mlspin.com/photo.aspx?mls=72196512
72196526,169500,2360,2,1.5,942,http://media.mlspin.com/photo.aspx?mls=72196526
72196548,639000,2143,2,1.5,1109,http://media.mlspin.com/photo.aspx?mls=72196548
72196551,749000,2127,2,2.5,1318,http://media.mlspin.com/photo.aspx?mls=72196551
72196554,789000,2118,2,1,820,http://media.mlspin.com/photo.aspx?mls=72196554
72196558,424900,2139,1,1,483,http://media.mlspin.com/photo.aspx?mls=72196558
72196572,309900,2169,2,1.5,1256,http://media.mlspin.com/photo.aspx?mls=72196572
72196600,300000,1721,2,2.5,1782,http://media.mlspin.com/photo.aspx?mls=72196600
72196607,333000,2048,3,1.5,1472,http://media.mlspin.com/photo.aspx?mls=72196607
72196612,414900,1970,3,2.5,2000,http://media.mlspin.com/photo.aspx?mls=72196612
72196614,198000,2346,2,2.5,1574,http://media.mlspin.com/photo.aspx?mls=72196614
72196631,939000,2116,2,1,910,http://media.mlspin.com/photo.aspx?mls=72196631
72196634,349000,2180,2,2,1124,http://media.mlspin.com/photo.aspx?mls=72196634
72196635,293000,1721,2,2.5,1345,http://media.mlspin.com/photo.aspx?mls=72196635
72196636,298000,2472,1,1,621,http://media.mlspin.com/photo.aspx?mls=72196636
72196656,449500,2149,2,2,1016,http://media.mlspin.com/photo.aspx?mls=72196656
72196668,212900,1832,2,1.5,980,http://media.mlspin.com/photo.aspx?mls=72196668
72196676,550000,2138,2,1,1136,http://media.mlspin.com/photo.aspx?mls=72196676
72196678,224900,2375,2,1.5,1052,http://media.mlspin.com/photo.aspx?mls=72196678
72196680,1250000,2446,3,2.5,2150,http://media.mlspin.com/photo.aspx?mls=72196680
72196692,899900,2127,3,3,1600,http://media.mlspin.com/photo.aspx?mls=72196692
72196704,279900,1824,3,2.5,1807,http://media.mlspin.com/photo.aspx?mls=72196704
72196714,299900,2122,2,1,1079,http://media.mlspin.com/photo.aspx?mls=72196714
72196737,289900,1970,2,2,1600,http://media.mlspin.com/photo.aspx?mls=72196737
72196739,264900,1826,2,1.5,1380,http://media.mlspin.com/photo.aspx?mls=72196739
72196748,299000,2135,1,1,485,http://media.mlspin.com/photo.aspx?mls=72196748
72196769,600000,2130,3,1,1157,http://media.mlspin.com/photo.aspx?mls=72196769
72196776,141000,2360,2,1,943,http://media.mlspin.com/photo.aspx?mls=72196776
72196806,319900,1720,3,1.5,1488,http://media.mlspin.com/photo.aspx?mls=72196806
72196809,305000,2467,1,1,420,http://media.mlspin.com/photo.aspx?mls=72196809
72196814,229900,1844,2,2,980,http://media.mlspin.com/photo.aspx?mls=72196814
72196815,135000,1852,1,1,567,http://media.mlspin.com/photo.aspx?mls=72196815
72196841,849000,2109,2,1.5,1052,http://media.mlspin.com/photo.aspx?mls=72196841
72196849,799000,2138,3,2.5,1630,http://media.mlspin.com/photo.aspx?mls=72196849
72196853,243500,2021,2,1,815,http://media.mlspin.com/photo.aspx?mls=72196853
72196894,598000,2144,3,1.5,1129,http://media.mlspin.com/photo.aspx?mls=72196894
72196901,179000,2760,2,1.5,927,http://media.mlspin.com/photo.aspx?mls=72196901
72196919,599000,2130,2,1.5,1274,http://media.mlspin.com/photo.aspx?mls=72196919
72196951,439000,2125,1,1,1175,http://media.mlspin.com/photo.aspx?mls=72196951
72196954,549000,2139,2,1,853,http://media.mlspin.com/photo.aspx?mls=72196954
72196960,1049000,2109,2,1.5,1230,http://media.mlspin.com/photo.aspx?mls=72196960
72196969,799000,2139,2,1.5,1237,http://media.mlspin.com/photo.aspx?mls=72196969
72196974,870000,2114,2,1,846,http://media.mlspin.com/photo.aspx?mls=72196974
72196984,1649000,2118,2,2.5,1750,http://media.mlspin.com/photo.aspx?mls=72196984
72197010,445000,2131,2,1,1022,http://media.mlspin.com/photo.aspx?mls=72197010
72197011,535000,2130,2,1.5,1046,http://media.mlspin.com/photo.aspx?mls=72197011
72197017,969900,2494,3,2.5,3398,http://media.mlspin.com/photo.aspx?mls=72197017
72197022,565000,2129,1,1,660,http://media.mlspin.com/photo.aspx?mls=72197022
72197032,525000,2143,1,2,1080,http://media.mlspin.com/photo.aspx?mls=72197032
72197037,775000,2139,2,1.5,1261,http://media.mlspin.com/photo.aspx?mls=72197037
72197040,399900,2155,2,1,977,http://media.mlspin.com/photo.aspx?mls=72197040
72197041,3800000,2118,3,3.5,3980,http://media.mlspin.com/photo.aspx?mls=72197041
72197046,2995000,2118,3,3.5,3937,http://media.mlspin.com/photo.aspx?mls=72197046
72197087,729000,2125,2,3,1670,http://media.mlspin.com/photo.aspx?mls=72197087
72197101,499000,2474,3,1,1025,http://media.mlspin.com/photo.aspx?mls=72197101
72197103,549000,2114,0,1,530,http://media.mlspin.com/photo.aspx?mls=72197103
72197114,225000,1002,2,1.5,1204,http://media.mlspin.com/photo.aspx?mls=72197114
72197128,515000,2125,2,1.5,1150,http://media.mlspin.com/photo.aspx?mls=72197128
72197150,699000,2446,2,2,1085,http://media.mlspin.com/photo.aspx?mls=72197150
72197168,319000,2125,2,1,1088,http://media.mlspin.com/photo.aspx?mls=72197168
72197169,190000,1854,4,1.5,1635,http://media.mlspin.com/photo.aspx?mls=72197169
72197177,599000,2482,2,1.5,1171,http://media.mlspin.com/photo.aspx?mls=72197177
72197179,199900,3038,2,1.5,1540,http://media.mlspin.com/photo.aspx?mls=72197179
72197180,849900,1950,4,3.5,2861,http://media.mlspin.com/photo.aspx?mls=72197180
72197225,649900,2472,3,2.5,1912,http://media.mlspin.com/photo.aspx?mls=72197225
72197232,299900,2131,3,2.5,1729,http://media.mlspin.com/photo.aspx?mls=72197232
72197234,255000,1754,2,1.5,1586,http://media.mlspin.com/photo.aspx?mls=72197234
72197253,205000,1510,3,1,1874,http://media.mlspin.com/photo.aspx?mls=72197253
72197256,168900,1749,2,1,1046,http://media.mlspin.com/photo.aspx?mls=72197256
72197258,535000,2446,1,1,698,http://media.mlspin.com/photo.aspx?mls=72197258
72197288,549900,1864,2,2.5,1633,http://media.mlspin.com/photo.aspx?mls=72197288
72197327,269000,2122,3,1,923,http://media.mlspin.com/photo.aspx?mls=72197327
72197331,230000,1923,2,1.5,966,http://media.mlspin.com/photo.aspx?mls=72197331
72197349,310000,2476,2,1,719,http://media.mlspin.com/photo.aspx?mls=72197349
72197374,589000,1950,2,2.5,1358,http://media.mlspin.com/photo.aspx?mls=72197374
72197398,190000,1801,1,1,630,http://media.mlspin.com/photo.aspx?mls=72197398
72197419,199900,1373,2,1.5,1250,http://media.mlspin.com/photo.aspx?mls=72197419
72197434,550000,1803,2,2.5,2066,http://media.mlspin.com/photo.aspx?mls=72197434
72197437,215000,1850,2,1.5,1030,http://media.mlspin.com/photo.aspx?mls=72197437
72197450,399000,2127,1,1,918,http://media.mlspin.com/photo.aspx?mls=72197450
72197506,659000,1742,3,3.5,2112,http://media.mlspin.com/photo.aspx?mls=72197506
72197520,499900,2143,2,1,925,http://media.mlspin.com/photo.aspx?mls=72197520
72197521,320000,2472,1,1,735,http://media.mlspin.com/photo.aspx?mls=72197521
72197538,119900,1902,1,1,474,http://media.mlspin.com/photo.aspx?mls=72197538
72197585,799000,2144,2,2,1269,http://media.mlspin.com/photo.aspx?mls=72197585
72197601,500000,1863,4,3.5,2630,http://media.mlspin.com/photo.aspx?mls=72197601
72197616,149900,1581,1,1,704,http://media.mlspin.com/photo.aspx?mls=72197616
72197663,359950,2476,2,1,720,http://media.mlspin.com/photo.aspx?mls=72197663
72197667,298000,1718,3,2.5,1594,http://media.mlspin.com/photo.aspx?mls=72197667
72197670,689000,2129,1,1,747,http://media.mlspin.com/photo.aspx?mls=72197670
72197676,389999,1970,3,2,1622,http://media.mlspin.com/photo.aspx?mls=72197676
72197683,209900,1505,3,1.5,1250,http://media.mlspin.com/photo.aspx?mls=72197683
72197711,399000,2155,2,1.5,1144,http://media.mlspin.com/photo.aspx?mls=72197711
72197715,219900,1801,2,1,762,http://media.mlspin.com/photo.aspx?mls=72197715
72197753,210000,2038,2,1.5,1120,http://media.mlspin.com/photo.aspx?mls=72197753
72197802,1285000,2446,2,2.5,1727,http://media.mlspin.com/photo.aspx?mls=72197802
72197825,210000,1760,2,2,865,http://media.mlspin.com/photo.aspx?mls=72197825
72197842,249000,1852,2,1.5,1313,http://media.mlspin.com/photo.aspx?mls=72197842
72197852,439000,2446,1,1,574,http://media.mlspin.com/photo.aspx?mls=72197852
72197859,245000,2148,2,1.5,1004,http://media.mlspin.com/photo.aspx?mls=72197859
72197866,430000,2135,2,2,728,http://media.mlspin.com/photo.aspx?mls=72197866
72197914,299900,2169,1,1,794,http://media.mlspin.com/photo.aspx?mls=72197914
72197923,179900,1826,2,1,1054,http://media.mlspin.com/photo.aspx?mls=72197923
72198041,190000,1906,2,1,700,http://media.mlspin.com/photo.aspx?mls=72198041
72198097,325000,2148,2,2,829,http://media.mlspin.com/photo.aspx?mls=72198097
72198161,829000,2110,1,1,883,http://media.mlspin.com/photo.aspx?mls=72198161
72198165,315000,1844,3,2,1340,http://media.mlspin.com/photo.aspx?mls=72198165
72198289,279900,1863,2,1.5,1500,http://media.mlspin.com/photo.aspx?mls=72198289
72198311,169500,2050,2,1,839,http://media.mlspin.com/photo.aspx?mls=72198311
72198382,219900,1826,2,1.5,1154,http://media.mlspin.com/photo.aspx?mls=72198382
72198606,850000,2171,2,2,1976,http://media.mlspin.com/photo.aspx?mls=72198606
72198658,235000,1854,2,1,1067,http://media.mlspin.com/photo.aspx?mls=72198658
72198664,289900,2556,1,1,740,http://media.mlspin.com/photo.aspx?mls=72198664
72198772,169900,1810,1,1,719,http://media.mlspin.com/photo.aspx?mls=72198772
72198793,149900,1702,1,1,665,http://media.mlspin.com/photo.aspx?mls=72198793
72198809,234900,2780,2,2,1144,http://media.mlspin.com/photo.aspx?mls=72198809
72198857,189500,2601,2,1.5,1089,http://media.mlspin.com/photo.aspx?mls=72198857
72198918,299000,1913,2,2.5,1615,http://media.mlspin.com/photo.aspx?mls=72198918
72198978,379000,2115,1,1,356,http://media.mlspin.com/photo.aspx?mls=72198978
72199048,339000,2151,2,2,1057,http://media.mlspin.com/photo.aspx?mls=72199048
72199097,395000,2125,1,1,684,http://media.mlspin.com/photo.aspx?mls=72199097
72199114,99900,2760,1,1,701,http://media.mlspin.com/photo.aspx?mls=72199114
72199154,189900,1970,2,1,652,http://media.mlspin.com/photo.aspx?mls=72199154
72199222,267000,1754,2,1.5,2113,http://media.mlspin.com/photo.aspx?mls=72199222
72199254,159900,2302,2,1.5,1081,http://media.mlspin.com/photo.aspx?mls=72199254
72199290,112500,1826,1,1,589,http://media.mlspin.com/photo.aspx?mls=72199290
72199378,485000,2081,3,3,1871,http://media.mlspin.com/photo.aspx?mls=72199378
72199411,324900,2127,1,1,500,http://media.mlspin.com/photo.aspx?mls=72199411
72199431,289900,2171,1,1,765,http://media.mlspin.com/photo.aspx?mls=72199431
72199455,145000,1702,1,1,631,http://media.mlspin.com/photo.aspx?mls=72199455
72199494,510000,1845,2,2.5,1800,http://media.mlspin.com/photo.aspx?mls=72199494
72199524,274900,1830,3,2.5,1311,http://media.mlspin.com/photo.aspx?mls=72199524
72199537,335000,2062,2,2,1121,http://media.mlspin.com/photo.aspx?mls=72199537
72199563,799900,2127,2,2,1111,http://media.mlspin.com/photo.aspx?mls=72199563
72199569,479000,2114,1,1,388,http://media.mlspin.com/photo.aspx?mls=72199569
72199582,425000,2128,2,1.5,1026,http://media.mlspin.com/photo.aspx?mls=72199582
72199661,194500,1075,2,1.5,1316,http://media.mlspin.com/photo.aspx?mls=72199661
72199741,379900,1906,3,2.5,1557,http://media.mlspin.com/photo.aspx?mls=72199741
72199829,899000,2111,1,1,1394,http://media.mlspin.com/photo.aspx?mls=72199829
72199857,280000,1824,2,1.5,1824,http://media.mlspin.com/photo.aspx?mls=72199857
72199898,599000,2144,2,1,1179,http://media.mlspin.com/photo.aspx?mls=72199898
72199944,625000,2171,2,2.5,2019,http://media.mlspin.com/photo.aspx?mls=72199944
72199951,200000,2021,2,1,893,http://media.mlspin.com/photo.aspx?mls=72199951
72200005,688000,2143,3,2,1144,http://media.mlspin.com/photo.aspx?mls=72200005
72200012,490000,2145,2,1,871,http://media.mlspin.com/photo.aspx?mls=72200012
72200091,579900,1913,2,2.5,1949,http://media.mlspin.com/photo.aspx?mls=72200091
72200096,329000,2148,2,1.5,1034,http://media.mlspin.com/photo.aspx?mls=72200096
72200102,269000,1730,2,1,802,http://media.mlspin.com/photo.aspx?mls=72200102
72200108,223000,2148,1,1,672,http://media.mlspin.com/photo.aspx?mls=72200108
72200202,479000,2476,2,1,1252,http://media.mlspin.com/photo.aspx?mls=72200202
72200230,285000,1915,2,2,852,http://media.mlspin.com/photo.aspx?mls=72200230
